gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
HNF1A-AS1	uc010szm.1	2455	2254.23	0	0	0
HNF1B	uc002hok.4,uc010cve.1,uc010wdi.2,uc021tvu.1,uc021tvv.1,uc021tvw.1	2790.33	2589.57	3777	54.45	33.07
HNF4A	uc002xlt.3,uc002xlu.4,uc002xlv.4,uc002xly.4,uc002xlz.4,uc002xma.4,uc010ggq.4,uc010zwo.1	1835.22	1634.45	6399.01	146.15	88.78
HNF4G	uc003yap.1,uc003yaq.3,uc003yar.3	4115.57	3914.8	868	8.28	5.03
HNMT	uc002tvd.3,uc002tve.3,uc002tvf.3	1921.77	1721.01	798.01	17.31	10.51
HNRNPA0	uc003lbt.3	2967	2766.23	1160	15.65	9.51
HNRNPA1	uc001sfl.3,uc001sfm.3,uc001sfn.3,uc001sfo.3,uc009znj.1	1515.75	1314.99	48144.03	1366.68	830.19
HNRNPA1L2	uc001vgx.1,uc001vgy.1,uc001vgz.1,uc021rjx.1,uc021rjy.1	1277.22	1076.46	307.44	10.66	6.48
HNRNPA1P33	uc001jeg.3	542	341.4	1968.53	215.24	130.75
HNRNPA2B1	uc003sxr.4,uc003sxs.4	3668.15	3467.38	25419	273.66	166.23
HNRNPA3	uc002ulb.1,uc002ulc.1,uc002uld.2,uc002ule.3	1548.73	1347.96	9268	256.66	155.91
HNRNPA3P1	uc010qfe.1	3006	2805.23	0	0	0
HNRNPAB	uc003miu.3,uc003miv.3,uc003mix.3	1775.14	1574.38	4655	110.37	67.05
HNRNPC	uc001vzw.3,uc001vzx.3,uc001vzy.3,uc001vzz.3,uc001waa.3,uc001wac.3,uc001wad.3,uc001wae.3,uc010ail.3,uc010tlq.2,uc010tlr.2	1835.19	1634.42	17967	410.35	249.27
HNRNPCL1	uc010obf.2	1108	907.23	0	0	0
HNRNPD	uc003hml.1,uc003hmm.1,uc003hmn.1,uc003hmo.1,uc003hmp.1,uc010ijr.1,uc011cci.1	2089.23	1888.47	5878	116.19	70.58
HNRNPF	uc001jar.2,uc001jas.2,uc001jat.2,uc001jau.2,uc001jav.2,uc009xmh.1,uc021ppg.1	1283.23	1082.46	5581	192.46	116.91
HNRNPH1	uc003mke.4,uc003mkf.5,uc003mkg.5,uc003mkh.4,uc011dgn.2,uc021yjd.1	2213.65	2012.88	14803	274.52	166.76
HNRNPH2	uc004ehm.3,uc004ehn.3,uc022cai.1	1468.47	1267.7	1008.23	29.69	18.03
HNRNPH3	uc001jnw.4,uc001jnx.4,uc001jny.4,uc009xpu.3,uc010qiv.2	2385.07	2184.3	2304.99	39.39	23.93
HNRNPK	uc004and.4,uc004anf.4,uc004ang.4,uc004anh.4,uc004anl.4,uc004anm.4,uc011lsw.2,uc011lsx.2	2918.8	2718.04	18750.01	257.51	156.42
HNRNPKP3	uc001mxe.2	1882	1681.23	0	0	0
HNRNPL	uc002ojj.1,uc002ojk.3,uc002ojl.3,uc002ojo.1,uc002ojp.1,uc010ege.1,uc010xun.2,uc021uuh.1,uc021uui.1	1890.8	1690.04	11411	252.04	153.1
HNRNPM	uc002mka.3,uc010dwc.1,uc010dwd.3,uc010dwe.3,uc010xke.1	2188.84	1988.07	6722.43	126.22	76.67
HNRNPR	uc001bgo.3,uc001bgp.4,uc001bgr.4,uc001bgs.4,uc009vqk.3,uc009vql.3,uc010odw.2,uc010odx.2	2608.05	2407.29	4251	65.92	40.04
HNRNPU	uc001iay.1,uc001iaz.1,uc001iba.1	6797.78	6597.02	23872	135.08	82.05
HNRNPU-AS1	uc001iav.3	5045	4844.23	43	0.33	0.2
HNRNPUL1	uc002opz.4,uc002oqa.4,uc002oqb.4,uc002oqc.4,uc002oqd.4,uc002oqe.4,uc002oqf.4,uc010ehl.1,uc010ehm.3,uc010ehn.3,uc010ehp.3,uc010xvy.2	2135.91	1935.14	6059	116.88	71
HNRNPUL2	uc001nuw.3	5147	4946.23	1880.3	14.19	8.62
HNRNPUL2-BSCL2	uc001nuu.2	4015	3814.23	14090.52	137.9	83.77
HNRPDL	uc003hmq.3,uc003hmr.3,uc003hmt.3	4158.93	3958.17	4369	41.2	25.03
HNRPF	uc010qfa.1	1047	846.23	0	0	0
HNRPLL	uc002rqv.3,uc021vgb.1,uc021vgc.1	2783.56	2582.79	1675	24.21	14.71
HOGA1	uc001knx.2,uc001kny.3,uc001knz.3	2344.67	2143.9	0	0	0
HOMER1	uc003kfy.4,uc010jab.4,uc010jac.4,uc010jad.4	4295.05	4094.28	469	4.28	2.6
HOMER2	uc002bjg.3,uc002bjh.3	1959	1758.23	165	3.5	2.13
HOMER3	uc002nko.1,uc002nkp.1,uc002nku.2,uc002nkv.2,uc002nkw.2,uc010eby.2,uc010ebz.2	1468.16	1267.39	98	2.89	1.75
HOMEZ	uc001wja.2,uc001wjb.2	3741	3540.23	221	2.33	1.42
HOOK1	uc001czo.3,uc001czp.3,uc009wad.3,uc010oor.2	5719.01	5518.24	1216	8.23	5
HOOK2	uc002muy.2,uc002muz.2	2604.74	2403.97	992	15.4	9.36
HOOK3	uc003xpr.3,uc010lxq.1	3214	3013.24	6267	77.64	47.16
HOPX	uc003hbz.2,uc003hca.2,uc003hcb.2,uc003hcc.2,uc003hcd.2,uc003hce.2,uc011cad.1,uc031sei.1	1418	1217.23	21	0.64	0.39
HORMAD1	uc001evk.2,uc001evl.2,uc001evm.2	1860.67	1659.9	0	0	0
HORMAD2	uc003agy.3,uc031rxm.1	2005	1804.23	0	0	0
HOTAIR	uc009zne.4,uc031qhn.1,uc031qho.1	2355.67	2154.9	0	0	0
HOTAIRM1	uc003syg.3,uc022aap.1	909.5	708.74	0	0	0
HOTAIR_4	uc021qyj.1	177	17.36	0	0	0
HOTAIR_5	uc021qyk.1	151	7.58	0	0	0
HOTTIP	uc022aau.1	3763	3562.23	0	0	0
HOXA-AS3	uc003syp.3,uc003syr.2	3948.86	3748.09	69	0.69	0.42
HOXA-AS4	uc031swt.1	1161	960.23	272	10.57	6.42
HOXA1	uc003syd.3,uc003sye.3,uc022aao.1	2497	2296.23	0	0	0
HOXA10	uc003syw.4,uc011jzm.2	2223.92	2023.15	974.18	17.97	10.92
HOXA10-HOXA9	uc022aar.1	2110	1909.23	27.83	0.54	0.33
HOXA11	uc003syx.3,uc003syy.3	2653	2452.23	425	6.47	3.93
HOXA11-AS	uc003syz.1	1549	1348.23	3	0.08	0.05
HOXA13	uc003szb.1	2514	2313.23	2023	32.65	19.83
HOXA2	uc003syh.3	1778	1577.23	32.75	0.78	0.47
HOXA3	uc003syk.3,uc011jzl.2	3257	3056.23	129	1.58	0.96
HOXA4	uc003sym.4	1728	1527.23	1	0.02	0.01
HOXA5	uc003syn.2	1657	1456.23	45	1.15	0.7
HOXA6	uc003syo.2	802	601.24	7	0.43	0.26
HOXA7	uc003sys.3	2015	1814.23	1	0.02	0.01
HOXA9	uc003syt.3	2057	1856.23	4	0.08	0.05
HOXB-AS1	uc031rdb.1	797	596.24	0	0	0
HOXB-AS3	uc021tzg.2,uc021tzh.1,uc021tzi.1,uc021tzj.1,uc021tzk.1	439	239.06	1	0.16	0.09
HOXB-AS5	uc002inz.2	564	363.36	0	0	0
HOXB1	uc002ink.1,uc021tzf.1	1214	1013.23	0	0	0
HOXB13	uc002ioa.3	3036	2835.23	170	2.24	1.36
HOXB2	uc002inm.3	1602	1401.23	17	0.45	0.28
HOXB3	uc002inn.3,uc002ino.3,uc010dbf.3,uc010dbg.3,uc010wlk.2,uc010wll.2,uc010wlm.2	2986.73	2785.97	407	5.45	3.31
HOXB4	uc002inp.3	2033	1832.23	36	0.73	0.45
HOXB5	uc002inr.3	1821	1620.23	154	3.55	2.16
HOXB6	uc002ins.1,uc002int.1,uc010dbh.1	1948.96	1748.19	387	8.26	5.02
HOXB7	uc002inv.3	1366	1165.23	334	10.7	6.5
HOXB8	uc002inw.3	1823	1622.23	0	0	0
HOXB9	uc002inx.3	2700	2499.23	43	0.64	0.39
HOXC-AS5	uc031qhm.1	1408	1207.23	0	0	0
HOXC10	uc001sen.3	1959	1758.23	257	5.46	3.31
HOXC11	uc001sem.3	2037	1836.23	26	0.53	0.32
HOXC12	uc010soq.2	849	648.24	0	0	0
HOXC13	uc001sei.3	2396	2195.23	11	0.19	0.11
HOXC4	uc001seu.3,uc001sex.3	1666	1465.23	29	0.74	0.45
HOXC5	uc001set.3,uc001sew.3	1612	1411.23	2	0.05	0.03
HOXC6	uc001ses.3,uc001sev.3	1681	1480.23	58	1.46	0.89
HOXC8	uc001ser.3	2288	2087.23	39	0.7	0.42
HOXC9	uc001seq.3	1541	1340.23	64	1.78	1.08
HOXD-AS1	uc002uku.3,uc021vsq.1	3934	3733.23	0	0	0
HOXD-AS2	uc002ukq.3	692	491.26	0	0	0
HOXD1	uc002ukv.5,uc010fqy.4	2041.5	1840.73	0	0	0
HOXD10	uc002ukj.3	1804	1603.23	0	0	0
HOXD11	uc002uki.3,uc010fqx.3	1125	924.24	0	0	0
HOXD12	uc010zev.1,uc021vsp.1	886	685.24	0	0	0
HOXD13	uc002ukf.1	2327	2126.23	0	0	0
HOXD3	uc002ukt.1	2299	2098.23	0	0	0
HOXD4	uc002uks.3	1296	1095.23	0	0	0
HOXD8	uc002ukn.3,uc002uko.3,uc002ukp.3	2583	2382.23	7	0.11	0.07
HOXD9	uc010zex.2	1885	1684.23	0	0	0
HP	uc002fbr.4,uc002fbt.5,uc010cgm.3,uc021tld.1	1298.25	1097.48	0	0	0
HP06981	uc021smt.1	675	474.26	0	0	0
HP07349	uc031sko.1	437	237.08	0	0	0
HP08474	uc021rro.1	323	127.31	1	0.29	0.18
HP08716	uc021oer.1	290	97.58	2	0.77	0.46
HP08777	uc021orw.1	668	467.27	0	0	0
HP08874	uc021onu.1	677	476.26	0	0	0
HP08942	uc021tsp.1	735	534.25	0	0	0
HP09025	uc002jwz.3	4192	3991.23	0	0	0
HP11097	uc021sqh.1	599	398.31	0	0	0
HP11113	uc021qoq.1	746	545.25	0	0	0
HP1BP3	uc001bdv.1,uc001bdw.1,uc001bdy.1,uc001bea.2,uc001beb.3,uc010odf.1,uc010odg.1,uc010odh.1	1901.9	1701.14	4235	92.93	56.45
HPCA	uc001bwh.3	1406	1205.23	0	0	0
HPCAL1	uc002raj.4,uc002ral.3,uc010exe.3,uc010exf.3,uc031rnp.1,uc031rnq.1	1561.64	1360.87	3088	84.7	51.45
HPCAL4	uc001cdr.3,uc010oix.2	4151	3950.23	0	0	0
HPD	uc001ubj.3,uc001ubk.3	1661	1460.23	0	0	0
HPDL	uc001cne.3	1802	1601.23	83	1.93	1.18
HPGD	uc003itu.3,uc003itv.3,uc010irq.3,uc011ckf.2,uc011ckg.2,uc011ckh.1	2991.15	2790.39	5816.01	77.81	47.26
HPGDS	uc003hte.1	1615	1414.23	0	0	0
HPN	uc002nxq.2,uc002nxr.2,uc002nxt.1,uc010xsh.1	1833	1632.23	11	0.25	0.15
HPN-AS1	uc002nxu.2,uc010xsi.2	2419	2218.23	0	0	0
HPR	uc002fby.3	1242	1041.23	0	0	0
HPRT1	uc004exl.4	1415	1214.23	2519	77.44	47.04
HPS1	uc001kpl.3,uc009xwb.3,uc010qpg.2,uc010qph.1,uc021pwv.1	1911.33	1710.57	2299	50.17	30.48
HPS3	uc003ewu.1,uc003ewv.1,uc011bnq.1,uc021xfk.1	4431.93	4231.17	2117	18.68	11.35
HPS4	uc003ach.4,uc003aci.4,uc003acj.4,uc003ack.4,uc003acl.4,uc003acn.4,uc003aco.2,uc010gvd.2	2776.19	2575.42	2568.99	37.24	22.62
HPS5	uc001mod.1,uc001moe.1,uc001mof.1,uc001mog.1	4601.23	4400.46	1280.99	10.87	6.6
HPS6	uc001kuj.3	2672	2471.23	1568	23.69	14.39
HPSE	uc003hoi.3,uc003hoj.4,uc003hok.4,uc011ccq.2,uc011ccr.2,uc011ccs.2,uc011cct.2,uc021xpr.1	1644.2	1443.44	166	4.29	2.61
HPSE2	uc001kpn.2,uc001kpo.2,uc009xwc.2,uc009xwd.2	4239	4038.23	0	0	0
HPVC1	uc010kzd.2	1198	997.23	0	0	0
HPX	uc001mdg.2,uc009yfc.2,uc010rai.1	1623	1422.23	39	1.02	0.62
HPYR1	uc011liz.1	982	781.23	0	0	0
HR	uc003xas.3,uc003xat.3,uc010lts.2	5329.1	5128.34	5035.99	36.66	22.27
HRAS	uc001lpv.3,uc010qvw.2,uc010qvx.2,uc010qvy.2	1087.04	886.27	1402	59.05	35.87
HRASLS	uc003fta.4	1063	862.23	0	0	0
HRASLS2	uc001nxg.1	742	541.25	41	2.83	1.72
HRASLS5	uc001nwy.2,uc001nwz.2,uc009yos.2,uc010rmq.1	3063	2862.23	2	0.03	0.02
HRC	uc002pmv.3	2384	2183.23	0	0	0
HRCT1	uc003zyr.1	950	749.23	0	0	0
HRG	uc003fqq.3	1952	1751.23	0	0	0
HRH1	uc003bwb.4,uc010hdr.3,uc010hds.3,uc010hdt.3,uc021wtb.1	1479.72	1278.96	649	18.94	11.51
HRH2	uc003mdc.4,uc003mdd.2	2824.5	2623.73	0	0	0
HRH3	uc002ycf.2,uc002ycg.3,uc002ych.3,uc002yci.3	1746.25	1545.48	0	0	0
HRH4	uc002kvi.3,uc010dlx.3,uc010xbd.2	3525.33	3324.57	0	0	0
HRIHFB2017	uc010ijm.2	4981	4780.23	0	0	0
HRK	uc001twe.4,uc021rek.1,uc031qjq.1	1204.67	1007.32	0	0	0
HRNR	uc001ezt.2	9632	9431.23	0	0	0
HRSP12	uc003yii.1	1011	810.23	441	20.32	12.34
HS1BP3	uc002rdw.1,uc002rdx.3,uc002rdy.3	2402.26	2201.49	413	7	4.25
HS2ST1	uc001dmc.4,uc010osk.2	2192.1	1991.34	487.34	9.14	5.55
HS3ST1	uc003gmq.3,uc021xmg.1	967.05	766.29	1372	66.84	40.6
HS3ST2	uc002dli.3	1952	1751.23	0	0	0
HS3ST3A1	uc002gob.1	2527	2326.23	0	0	0
HS3ST3B1	uc002goh.1	2032	1831.23	0	0	0
HS3ST4	uc002dof.3	3203	3002.23	0	0	0
HS3ST5	uc003pwg.4,uc003pwh.4	2744	2543.23	17	0.25	0.15
HS3ST6	uc002cnf.3	1062	861.23	0	0	0
HS6ST1	uc002tpt.4	3952	3751.23	188	1.87	1.14
HS6ST2	uc011mva.1,uc011mvb.1,uc011mvc.1,uc011mvd.1,uc011mve.1	3723	3522.23	121	1.28	0.78
HS6ST2-AS1	uc031tkk.1	549	348.39	0	0	0
HS6ST3	uc001vmw.4	7804	7603.23	0	0	0
HSBP1	uc002fgy.2	1989	1788.23	3069	64.07	38.92
HSBP1L1	uc002lno.4	750	549.25	134	9.11	5.53
HSCB	uc003aea.3	1088	887.23	180	7.57	4.6
HSD11B1	uc001hhj.3,uc001hhk.3,uc021pin.1	1454	1253.23	0	0	0
HSD11B1L	uc002mcj.4,uc002mck.4,uc002mcl.4,uc002mcn.4,uc002mco.4,uc002mcp.4,uc002mcq.4,uc002mcr.4,uc002mct.4,uc002mcu.4,uc010dug.4,uc031riy.1	1554	1353.23	12	0.33	0.2
HSD11B2	uc002etd.3	1882	1681.23	310	6.88	4.18
HSD17B1	uc002hzw.3,uc010cyi.3,uc010wgm.2	1356	1155.23	143	4.62	2.81
HSD17B10	uc004dsl.1,uc004dsm.1	963	762.23	2045	100.15	60.84
HSD17B11	uc003hqp.2	1873	1672.23	5063	113.02	68.65
HSD17B12	uc001mxp.2,uc001mxq.4	2544.39	2343.62	6088	96.97	58.9
HSD17B13	uc003hqo.2,uc010ikk.2	2287	2086.23	1	0.02	0.01
HSD17B14	uc002pkv.1,uc010emk.1	1237	1036.23	10	0.36	0.22
HSD17B2	uc002fgv.3	1434	1233.23	6411	194.06	117.88
HSD17B3	uc004awa.1,uc010msc.1	1059	858.23	0	0	0
HSD17B4	uc003ksj.3,uc003ksk.4,uc010jcn.2,uc011cwg.2,uc011cwh.2,uc011cwi.2,uc011cwj.2	2686.34	2485.57	11015	165.43	100.49
HSD17B6	uc001smg.1	1512	1311.23	0	0	0
HSD17B7	uc001gci.3,uc009wuv.3	1524.49	1323.73	932.18	26.29	15.97
HSD17B7P2	uc001izo.1,uc001izp.1,uc001izq.3,uc010qew.1,uc010qex.1	889.1	688.34	122.82	6.66	4.05
HSD17B8	uc003odi.2	995	794.23	524	24.63	14.96
HSD3B1	uc001ehv.1,uc031pnt.1	1687	1486.23	0	0	0
HSD3B2	uc001ehs.3,uc001eht.3,uc001ehu.3,uc021ost.1	2477.25	2276.48	0	0	0
HSD3B7	uc002eaf.2,uc002eag.2,uc002eah.2,uc010cac.2	2222.67	2021.91	1246	23	13.97
HSD3BP4	uc021osu.1	8697	8496.23	0	0	0
HSD52	uc010ooq.2	1043	842.23	0	0	0
HSDL1	uc002fhk.2,uc010vnv.1	3668	3467.23	511	5.5	3.34
HSDL2	uc004bga.2,uc004bgb.2,uc004bgc.2,uc011lwv.2,uc011lww.2	3367.22	3166.45	980	11.55	7.02
HSF1	uc003zbt.4,uc003zbu.4	2154.01	1953.25	2985	57.05	34.65
HSF2	uc003pyt.4,uc003pyu.2,uc003pyv.2	2643	2442.23	303	4.63	2.81
HSF2BP	uc002zdi.3,uc011aey.2	1899	1698.23	71	1.56	0.95
HSF4	uc002erl.2,uc002erm.2,uc002ern.1,uc010cec.1	2026.37	1825.61	366.98	7.5	4.56
HSF5	uc002iwi.1	4107	3906.23	0	0	0
HSFX2	uc010nta.3,uc010ntb.3,uc022cgk.1,uc022cgm.1	1966	1765.23	89	1.88	1.14
HSFY1P1	uc010gqr.1	1381	1180.23	0	0	0
HSFY2	uc004ftp.3,uc004ftq.3,uc004ftr.3,uc004ftu.3,uc004ftv.3,uc004ftw.3	1332.67	1131.9	0	0	0
HSH2D	uc002ndp.4,uc002ndr.3,uc010ead.3	2404.73	2203.96	221	3.74	2.27
HSN2	uc001qiq.3	1401	1200.23	0	0	0
HSP90AA1	uc001yku.4,uc001ykv.4,uc001ykw.1,uc001ykx.1	2582.85	2382.08	92038	1442.31	876.13
HSP90AB1	uc003oxa.2,uc003oxb.2,uc003oxc.2,uc011dvr.2,uc011dvs.2,uc031sor.1	2680.53	2479.77	79293	1193.63	725.07
HSP90AB4P	uc031qsh.1	2828	2627.23	25	0.36	0.22
HSP90B1	uc001tkb.2,uc009zui.2,uc010swg.2	2789.59	2588.83	85715	1235.95	750.78
HSP90B2P	uc031quj.1	2752	2551.23	37	0.54	0.33
HSPA12A	uc001lct.3,uc001lcu.3	5722	5521.23	26	0.18	0.11
HSPA12B	uc002wjd.3,uc002wje.3,uc010zqi.2,uc010zqj.2	3072.5	2871.73	0	0	0
HSPA13	uc002yjt.3,uc011abx.2	3986	3785.23	855	8.43	5.12
HSPA14	uc001ind.4,uc001ine.4,uc001inf.4,uc010qbw.3	2304.76	2103.99	907	16.09	9.78
HSPA1A	uc003nxj.3	2429	2228.23	38711.59	648.53	393.95
HSPA1B	uc003nxi.1,uc003nxk.2,uc011doj.1	2325.66	2124.9	39903.4	701	425.82
HSPA1L	uc003nxh.3,uc010jte.3,uc021yuz.1	1926	1725.23	62	1.34	0.81
HSPA2	uc001xhj.3,uc001xhk.4	2721.44	2520.68	437	6.47	3.93
HSPA4	uc003kyj.3	3385	3184.23	10663	125	75.93
HSPA4L	uc003ifm.3,uc010iny.1,uc011cgr.2	3148.97	2948.21	2207	27.94	16.97
HSPA5	uc004bpn.3	3970	3769.23	15386	152.38	92.56
HSPA6	uc001gaq.3	2652	2451.23	36	0.55	0.33
HSPA7	uc010pkp.1	2493	2292.23	0	0	0
HSPA8	uc001pyo.3,uc001pyp.3,uc009zbc.3,uc009zbd.2,uc010rzu.2,uc010rzv.1	2311.99	2111.22	88424	1563.45	949.72
HSPA9	uc003ldf.3,uc011cyw.2	3495.2	3294.43	43316	490.81	298.14
HSPB1	uc003uew.3,uc010ldj.2	797.65	596.94	18884	1180.89	717.33
HSPB11	uc001cwh.3,uc001cwi.1	603.32	402.62	652	60.45	36.72
HSPB2	uc001pmg.2,uc009yyj.2	943.5	742.74	0	0	0
HSPB2-C11orf52	uc001pmh.3	1527	1326.23	238	6.7	4.07
HSPB3	uc003jph.2	784	583.24	0	0	0
HSPB6	uc002obn.2	1460	1259.23	1	0.03	0.02
HSPB7	uc001axo.2,uc001axp.2,uc001axq.2,uc001axr.2,uc001axs.2	2799	2598.23	0	0	0
HSPB8	uc001txb.3	2002	1801.23	10	0.21	0.13
HSPB9	uc002hyy.2	616	415.29	0	0	0
HSPBAP1	uc003eft.2,uc003efu.2,uc003efv.2	1872.14	1671.38	576	12.86	7.81
HSPBP1	uc002qjx.3,uc002qkc.3,uc002qkd.3	1799.39	1598.62	673	15.72	9.55
HSPC047	uc010lif.1	386	187.14	277	55.25	33.56
HSPD1	uc002uui.3,uc002uuk.3,uc010fsm.3,uc010zgx.2,uc010zgy.1	2320.54	2119.78	56954.01	1002.95	609.24
HSPE1	uc002uul.3	953	752.23	2897	143.76	87.33
HSPE1-MOB4	uc021vum.1	4279	4078.23	0	0	0
HSPG2	uc001bfi.3,uc001bfj.3,uc009vqd.3,uc009vqe.1	14271.93	14071.17	149785.02	397.36	241.38
HSPH1	uc001utj.3,uc001utk.3,uc001utl.3,uc010aaw.3,uc010aax.1,uc010aay.1,uc010tds.2,uc010tdt.1	3635.43	3434.66	5417	58.87	35.76
HTATIP2	uc001mpx.2,uc001mpy.4,uc001mpz.2,uc009yia.1,uc009yib.1	1376.81	1176.05	3113	98.81	60.02
HTATSF1	uc004ezw.3,uc004ezx.3	2773.88	2573.12	2585	37.5	22.78
HTATSF1P2	uc031smp.1	4616	4415.23	0	0	0
HTJA150	uc021rqc.1	64	0	0	0	0
HTJA84	uc021rqd.1	112	0	0	0	0
HTN1	uc003hex.3	537	336.42	0	0	0
HTN3	uc003hew.2	578	377.34	0	0	0
HTR1A	uc011cqt.3	2245	2044.23	0	0	0
HTR1B	uc003pil.1	1173	972.23	0	0	0
HTR1D	uc001bgn.3	2835	2634.23	369	5.23	3.18
HTR1E	uc003pli.3,uc021zcg.1	1573	1372.23	0	0	0
HTR1F	uc003dqr.2,uc021xbd.1	1101	900.23	1	0.04	0.03
HTR2A	uc001vbr.4,uc010acr.4	5072	4871.23	0	0	0
HTR2B	uc002vro.3,uc010fxv.3	2062	1861.23	0	0	0
HTR2C	uc004epu.1,uc004epv.1,uc010nqc.1	4656	4455.23	1	0.01	0.01
HTR3A	uc009yyx.3,uc010rxa.2,uc010rxb.2,uc010rxc.2	2160.5	1959.73	0	0	0
HTR3B	uc001pok.3,uc001pol.3	1824	1623.23	0	0	0
HTR3C	uc003fmk.3	1699	1498.23	0	0	0
HTR3D	uc003fmj.3,uc010hxp.3,uc011bqu.2,uc011bqv.2	1521.5	1320.73	0	0	0
HTR3E	uc003fml.4,uc003fmm.3,uc003fmn.3,uc010hxq.3,uc010hxr.3	1991.4	1790.63	0	0	0
HTR4	uc003lpn.3,uc003lpq.1,uc010jgu.1,uc010jgv.3,uc011dby.1,uc021yfg.1,uc021yfh.1,uc021yfi.1,uc021yfj.1,uc021yfk.1	1964.6	1763.83	0	0	0
HTR5A	uc003wlu.2	4555	4354.23	0	0	0
HTR6	uc001bcl.3	1984	1783.23	0	0	0
HTR7	uc001kgz.3,uc001kha.3,uc001khb.3	3282.33	3081.57	0	0	0
HTR7P1	uc010shq.2	4389	4188.23	0	0	0
HTRA1	uc001lgj.2	2120	1919.23	506	9.84	5.98
HTRA2	uc002smi.1,uc002smj.1,uc002smk.1,uc002sml.1,uc010ffl.3	2342.49	2141.72	1140	19.87	12.07
HTRA3	uc003gkz.3,uc003gla.3	2037	1836.23	15	0.3	0.19
HTRA4	uc003xmj.3	2110	1909.23	0	0	0
HTT	uc021xkv.1	13475	13274.23	9505	26.73	16.24
HTT-AS1	uc021xku.1	740	539.25	0	0	0
HULC	uc003myf.4	485	284.63	0	0	0
HUNK	uc002yph.3	7385	7184.23	195	1.01	0.62
HUS1	uc003tod.2	3017	2816.23	946	12.54	7.62
HUS1B	uc003mtg.3	1026	825.23	2	0.09	0.05
HUWE1	uc004dsn.4,uc004dsp.4,uc004dsq.1	12155.86	11955.09	35799	111.78	67.9
HV303147	uc021rho.1	31	0	0	0	0
HV303168	uc021rhp.1	25	0	0	0	0
HV303425	uc021vwr.1	24	0	0	0	0
HV303525	uc021pvz.1	70	0	0	0	0
HV303528	uc021pvy.1	29	0	0	0	0
HV452684	uc003azb.1	373	174.58	0	0	0
HV530979	uc031rtj.1	21	0	0	0	0
HV531005	uc031rth.1	51	0	0	0	0
HV531009	uc031rtf.1	20	0	0	0	0
HV531011	uc031rti.1	34	0	0	0	0
HV531014	uc031rtl.1	21	0	0	0	0
HV531015	uc031rtk.1	21	0	0	0	0
HV531016	uc031rtg.1	21	0	0	0	0
HV531022	uc021wdl.1	22	0	0	0	0
HV531029	uc021wdm.1	22	0	0	0	0
HV533924	uc021qxt.1	36	0	0	0	0
HV535469	uc003gcs.2	3886	3685.23	1	0.01	0.01
HV535487	uc031sdb.1	15948	15747.23	0	0	0
HV555657	uc031rdd.1	26	0	0	0	0
HV555659	uc031qqw.1	22	0	0	0	0
HV592900	uc031pow.1	26	0	0	0	0
HV592909	uc031poy.1	27	0	0	0	0
HV592934	uc031poz.1	24	0	0	0	0
HV592953	uc031pox.1	24	0	0	0	0
HV592964	uc031ppa.1	26	0	0	0	0
HV592965	uc031pov.1	23	0	0	0	0
HV592982	uc031ppb.1	34	0	0	0	0
HV593096	uc031rwm.1,uc031rws.1,uc031rwz.1	27	0	0	0	0
HV593110	uc031rwu.1	30	0	0	0	0
HV593127	uc031rwo.1,uc031rww.1,uc031rxb.1	23	0	0	0	0
HV593134	uc031rwn.1,uc031rwv.1,uc031rxa.1	27	0	0	0	0
HV593135	uc031rwq.1,uc031rwy.1,uc031rxd.1	22	0	0	0	0
HV593178	uc031rwp.1,uc031rwx.1,uc031rxc.1	28	0	0	0	0
HV593183	uc031rwt.1	24	0	0	0	0
HV689151	uc031skk.1	60	0	0	0	0
HV745896	uc010qbh.1	249	63.42	0	0	0
HV745899	uc031ptf.1	25	0	0	0	0
HV745902	uc031pte.1	25	0	0	0	0
HV745905	uc021pmx.1,uc031ptg.1	40.5	0	0	0	0
HV781757	uc003zxn.1	470	269.74	0	0	0
HV941428	uc031qys.1	21	0	0	0	0
HV941429	uc021tpg.1	33	0	0	0	0
HV941430	uc031qyx.1	21	0	0	0	0
HV941431	uc031qyr.1	20	0	0	0	0
HV941433	uc021tpe.1	24	0	0	0	0
HV941434	uc031qyt.1	21	0	0	0	0
HV941440	uc031qyu.1	39	0	0	0	0
HV941442	uc031qyv.1	21	0	0	0	0
HV941444	uc031qyw.1	26	0	0	0	0
HV941478	uc021tph.1	23	0	0	0	0
HV941486	uc021tpf.1	24	0	0	0	0
HV970138	uc021xuc.1,uc021xue.1	32.5	0	0	0	0
HV975509	uc031tch.1	28	0	0	0	0
HV983065	uc021yzv.1	51	0	0	0	0
HV983084	uc021rhy.1	21	0	0	0	0
HVCN1	uc001trq.1,uc001trs.2,uc001trt.1,uc010syd.1	1727	1526.23	103	2.52	1.53
HYAL1	uc003czm.4,uc003czn.4,uc003czo.4,uc003czp.4,uc003czq.4,uc003czr.4,uc003czs.3,uc003czt.4	1831.08	1630.31	246	5.63	3.42
HYAL2	uc003czv.3,uc003czw.3,uc003czx.3,uc010hlj.2	1938.43	1737.67	1358.99	29.19	17.73
HYAL3	uc003czd.2,uc003cze.2,uc003czf.2,uc003czg.2,uc021wyn.1	1364.21	1163.44	434.37	13.94	8.47
HYAL4	uc003vlc.3,uc011knz.2	1946	1745.23	3	0.06	0.04
HYALP1	uc003vlb.1	983	782.23	0	0	0
